ensembl_gene_id,Hela_2017NG_PR,K562_2014NG_PR,K562_Amit_PR,Hela_2017NG_IE,K562_2014NG_IE,K562_Amit_IE
ENSG00000121966,1.6106830414929205,NA,NA,5.457208463567802,NA,NA
ENSG00000121989,0.22392925396128693,NA,0.7653486645612476,NA,NA,NA
ENSG00000122008,1.0325342647110347,0.5830252842636543,1.177114589893443,0.9666854945315636,1.5770775686970788,3.3478089964490283
ENSG00000122026,0.4819181529390132,2.5033079478533486,1.7277783522648271,0.7355909930093345,1.7276522014790967,1.7729497651944912
ENSG00000122033,0.8275074231181014,1.2344830949792274,0.7572819090853761,0.611308262290553,1.309284586960029,1.817827859726686
ENSG00000122034,1.415048326187394,2.6657128890316617,3.9711207382005953,1.1544331882020966,2.5980358439344835,12.196051201416317
ENSG00000122035,NA,0.05960248182919038,0.1596428550669914,NA,NA,NA
ENSG00000122042,1.757955314014975,NA,NA,3.374936131990189,NA,NA
ENSG00000122068,1.5758485909256308,1.428745474665992,3.3767019948361403,3.527602739392402,4.72289465601825,10.013068939071866
ENSG00000122085,0.2664546447863161,0.4490569869201634,0.2323967846400478,0.4854100155451696,0.4425319149445472,1.3688240152297595
ENSG00000122126,1.9470589625212895,0.5534698732010462,0.36807976802433484,1.5611621088949523,1.1230952506611038,NA
ENSG00000122133,NA,0.03991261252759663,NA,NA,0.15182846819487736,NA
ENSG00000122140,1.0071497578337754,1.425854085650775,0.30641819435940015,0.5408090123410393,1.0637432580808,2.2739743782715616
ENSG00000122203,1.4464634846368318,0.8968820257903011,0.501358833772397,1.385092176206143,1.1624463644053034,2.832612848019534
ENSG00000122218,2.443573760840617,0.657271471382125,1.3132393540266727,5.352086231087535,3.0673084495803526,11.882154147572292
ENSG00000122257,0.9328248961755785,0.29750223114433366,NA,0.4244290958421606,1.0221403687060078,NA
ENSG00000122299,0.5227801218052239,0.3347862694402733,0.1143247760382236,1.128096407521685,1.7543772941610116,0.7371548706842198
ENSG00000122335,NA,0.20661344273129595,0.3464662453983283,NA,NA,NA
ENSG00000122359,1.3918995276459805,1.1919995244521155,0.6343378318763202,1.8089383844494185,2.572877867551966,1.10887795787321
ENSG00000122376,2.0510614664858764,1.2956689301462405,1.1090142156203073,2.584235664567806,2.5912527032244337,NA
ENSG00000122378,1.1643611413873334,NA,NA,1.5309478089265545,NA,NA
ENSG00000122386,0.1361921634966745,0.27077361706235037,0.9978512469775357,0.20977834022665498,0.4822266769521308,1.4222101808000622
ENSG00000122390,0.5426891856806952,0.5184542413826009,NA,1.119750740848234,1.203914652231816,NA
ENSG00000122406,4.96087500469168,11.18814900502722,NA,5.346536691832791,7.376803497424269,NA
ENSG00000122417,0.34856355726028465,NA,NA,0.27087006852545675,NA,NA
ENSG00000122435,0.6326889920445612,0.7255310574574344,0.6198201331853183,0.11039325805532597,1.2525866678843485,0.9449168022747401
ENSG00000122477,NA,NA,0.2662771121088818,0.14879874875217744,NA,NA
ENSG00000122482,0.451207657664132,NA,0.4154979262402635,1.3059615698731983,NA,2.9100726687407437
ENSG00000122483,0.6682727297402808,0.2784097150161838,1.145047651243472,0.9584106852992272,1.0600916531073257,NA
ENSG00000122484,0.7757337399516283,0.5197105292774762,0.8579291563866559,1.6911834201817348,1.8287807318605065,3.042594245045566
ENSG00000122490,1.1363611504543913,1.269726246421682,0.4927858260382521,NA,2.317511839450239,NA
ENSG00000122512,0.32026173949920456,0.3113982775477542,0.11052875299066672,0.9625468436863845,NA,NA
ENSG00000122515,0.06889275024953583,0.14535033751646537,0.05312043620841026,0.08279645044923849,0.20293312880992614,0.3287432850543424
ENSG00000122545,3.6329190943677276,2.607679042209949,6.218562117767154,1.576615631223417,9.505563013666642,13.375855674988163
ENSG00000122557,2.471806500945419,0.4070946956895183,0.3335175032914231,1.9888375141387316,NA,NA
ENSG00000122565,1.231007293391153,1.7907740862245896,1.887637059230894,0.782292597549483,1.7846128684950258,2.4516868537436456
ENSG00000122566,1.0815107232237497,3.0473036529990525,0.5496996268750354,1.6588456057024332,1.4037512369067773,4.229823158389568
ENSG00000122591,1.368683736597269,1.0529099261879573,1.1116671484683343,1.5310699943321529,NA,NA
ENSG00000122592,0.07714235515184431,NA,NA,NA,NA,NA
ENSG00000122642,2.211332833168117,0.8393831661697015,0.821246871667361,1.4370675627151972,NA,NA
ENSG00000122644,0.20784329033405527,0.14540041959077213,0.5010786297489179,0.28637211082568,1.6724115696046364,1.089920652694746
ENSG00000122674,2.6036772341339245,1.2481688263858393,NA,2.0592088969669136,1.8680631078388292,NA
ENSG00000122678,0.08474866774444041,0.299612519585979,0.10887555202379802,0.10673980499868489,0.2031387812610748,0.40786473654173044
ENSG00000122687,0.4593868864989443,0.35519542327484366,0.38214336033812774,0.2941702515882733,0.5230561448263586,2.18415810977844
ENSG00000122692,0.8819405013037599,0.35345585169001276,0.565918105873715,0.8184401916746123,1.1456898349707796,3.9853732930122256
ENSG00000122694,NA,0.7230560700130417,NA,NA,NA,NA
ENSG00000122696,1.572034404784634,0.4417025136998361,0.3402144780342823,3.059192323777222,1.9849854676249798,2.175991487551263
ENSG00000122705,2.444286949436612,2.453527814350673,3.034198310194117,3.8036220747847573,18.457885860149492,13.462966604776792
ENSG00000122707,0.2209905949462675,NA,NA,NA,NA,NA
ENSG00000122729,1.8723512438080294,1.0974257605417352,2.14033527081522,NA,NA,NA
ENSG00000122778,0.09599487963167384,NA,NA,NA,NA,NA
ENSG00000122779,1.1296393332929955,0.46244637269015393,0.40618223115063234,3.3194510636041863,4.5258280739795085,2.737933841837867
ENSG00000122783,NA,0.30232766843922687,NA,NA,1.3505579694453822,NA
ENSG00000122786,2.1791197998382095,NA,NA,5.894846914711583,NA,NA
ENSG00000122861,0.28995989976980796,0.11099345556801013,0.26572932626443024,NA,0.46248073371859677,NA
ENSG00000122862,NA,2.2455354167088144,5.45991581976266,NA,15.851375298364648,NA
ENSG00000122863,0.3816596174198587,NA,NA,NA,NA,NA
ENSG00000122873,2.4259986316630053,2.3149743383843626,2.7341380128631863,5.795617838162226,4.433061871990715,8.10634418858982
ENSG00000122882,1.4148337814050789,1.2209069559218717,0.9084524364019755,5.595621588026915,8.278783752400383,3.4505803608528054
ENSG00000122884,1.4508468482122885,0.2592534309911117,1.0011572792014405,3.8042945852341,2.797782709840882,6.7603735425090115
ENSG00000122912,0.8765661197171116,0.6915350183522887,NA,0.5789852299928647,1.7268102032985322,NA
ENSG00000122952,2.203693212090814,1.9484145163173037,3.095817390128463,0.3835389996692702,0.4034208690153322,0.8625169105626299
ENSG00000122958,1.9879127887715482,1.0354776562581927,1.6132496873733784,2.2093486132334736,4.299777361596499,6.305806823242213
ENSG00000122965,0.5105924290278303,2.222691186431702,0.6990950300663581,NA,NA,2.2565321494431725
ENSG00000122966,0.7610558444021011,0.396131734577441,0.45154066247095137,1.5600235685324304,2.174528645229697,NA
ENSG00000122970,0.650738454024053,0.739041491108357,1.2035828497402292,NA,NA,NA
ENSG00000122971,0.6361323567578993,0.7312247604906625,0.7307580359091204,0.9492833805916812,0.7645713564136781,NA
ENSG00000122986,NA,0.07262098464679466,NA,NA,NA,NA
ENSG00000123064,1.014435254206005,2.0955740976700743,0.6956781432299155,3.274506951457532,2.251561008559378,3.7664448928416205
ENSG00000123066,0.7328908341963728,0.29879292203713864,0.5601750182423081,NA,NA,2.257866904485467
ENSG00000123080,1.6516206623810104,0.3580250538147949,0.6003328297932832,0.6658996051259477,0.7118172071684319,1.9923163522171716
ENSG00000123094,0.427518587089801,NA,NA,4.067030481956465,NA,NA
ENSG00000123124,1.064553844520049,0.40293234444619097,0.3856410947257844,4.594896205469894,NA,NA
ENSG00000123130,2.66844547572779,1.6872045591752483,1.2214687979461896,2.332450840473394,1.8419486574920783,NA
ENSG00000123131,6.164317014523846,4.8704541321731245,8.044229226267788,20.570356914382163,11.66088919715087,23.67151514897228
ENSG00000123136,1.083826628051096,1.241530456035529,0.9857691691357316,0.8383267486597822,0.7379638946284338,4.745295523975077
ENSG00000123143,1.3548919684722749,1.5093933497158731,NA,2.7872195668085924,5.118131323567558,NA
ENSG00000123144,1.413504225218513,4.6250115611787415,1.4464242590153416,0.5265983397881534,1.5965784128620495,2.8577638924953956
ENSG00000123146,0.4601665405383571,0.16042616647630104,0.15414882120374546,1.198942520686705,0.7121980807445482,2.064952141606499
ENSG00000123154,0.09011232953479745,0.2636611337526523,0.3548998271890174,0.29781864435624866,0.4039993088941384,1.3443765606573361
ENSG00000123159,1.4582900131696837,1.5793398411023507,NA,0.6192122362370058,1.1496202106339035,NA
ENSG00000123178,0.19020675808054716,0.47520767853946555,0.9055751938140496,0.36631319473865265,NA,NA
ENSG00000123179,1.8835316794285866,2.513495352224867,0.6890744872391912,2.1800531677354904,4.10657677948659,NA
ENSG00000123191,NA,0.43200533171579303,0.30752176417497085,NA,NA,0.7153806192340592
ENSG00000123200,0.17930063646827457,0.3111859813979361,0.5881184167050879,0.2803058685475991,NA,1.2767926829463567
ENSG00000123219,1.1015205917353066,0.79016905336852,0.7294479077466752,0.37934444405989887,0.8240907186192615,8.64149268267988
ENSG00000123240,0.8389149693906607,0.2928721879177496,NA,1.4152767832108928,NA,NA
ENSG00000123243,NA,NA,0.3288470215835338,NA,NA,NA
ENSG00000123268,3.24034897431247,1.4776894695983298,1.1858409284552083,3.1621354322383537,7.406643123321362,6.560285652404392
ENSG00000123329,NA,0.4528932030808497,NA,NA,NA,NA
ENSG00000123338,NA,1.0214548298372117,1.5599636406826487,NA,NA,NA
ENSG00000123349,5.445783251205785,6.171475613072032,12.662190056106365,0.801738124051597,1.7071964135817992,9.203305716116533
ENSG00000123353,0.9690694762635188,0.6437350207623845,0.8325126366622577,2.0530775835375636,1.7975023015950629,1.0403296060602056
ENSG00000123358,0.15143119775739755,0.14759781870406757,NA,0.22478425768215243,NA,NA
ENSG00000123364,0.8656485192803485,NA,NA,0.9683447217574288,NA,NA
ENSG00000123374,1.3265451988876997,2.208494279401554,NA,0.4104052775246918,0.5871915249438564,NA
ENSG00000123388,0.04773530718926906,NA,NA,0.376443888025515,NA,NA
ENSG00000123395,1.0284969672411037,0.7335039093580286,2.399585345781533,1.7553317659126921,1.9822555218953541,4.434026762451614
ENSG00000123405,0.25299953126255903,0.376387457692684,0.3637023656829995,NA,0.6783423342679364,1.4291811261189384
ENSG00000123411,0.1681582496138514,0.141412528985523,0.043397327921202246,0.31016902272102115,0.5228001538756796,NA
ENSG00000123416,1.6108900699536155,4.074329623750334,1.1576575078718117,4.293421026534844,6.2179298585729335,9.55876388434616
ENSG00000123444,1.0627409116580195,0.21665967874847705,0.28208233783057624,1.2405868125636628,0.9684957066918348,2.429944359129624
ENSG00000123473,1.2925539199146001,0.3252917702494081,NA,3.226305956780175,1.851280530549955,NA
ENSG00000123485,2.5920971148077294,0.2827143724684217,0.41878568821800133,0.4793431859509777,0.44367177733170915,2.3277422402338086
ENSG00000123505,1.4880335495876116,0.5659553482669963,0.7975686252016163,3.0590634543072057,1.992097215682925,2.357638450859625
ENSG00000123545,2.441134115927073,1.53476768071711,0.7114431949418824,5.558543247218055,4.208817067215597,4.426154707151537
ENSG00000123552,0.4421285816842956,0.5235424843238793,0.554783736580822,1.0197900863961977,1.7903972630438876,3.1682959591072963
ENSG00000123562,1.3807242382526674,1.476500792196474,2.50926655395476,0.8861131174452628,1.6556982172215613,11.391689824742437
ENSG00000123575,0.47628120312285427,0.5080001735679672,1.2423783431835624,1.0093868602033262,1.571822972423583,NA
ENSG00000123595,0.3292757774957052,0.6322250663689043,1.584217966856925,1.2258595548224025,2.326970943104044,4.187953679450291
ENSG00000123607,0.2967647493497617,0.4438332806374501,0.46351024221223586,0.6472103052172431,1.2805735441303703,NA
ENSG00000123609,0.4861580735385468,0.7942291977550924,1.332717029893091,0.9468860543158577,4.479327958733668,6.149249609925351
ENSG00000123643,0.6624965395536084,0.31914425236676974,0.3329218407430005,0.4795341981215172,0.47901681796344964,NA
ENSG00000123684,1.080397535993584,0.5757006042745373,0.7478584749078371,1.9166624178731873,NA,NA
ENSG00000123685,NA,NA,0.22034595627324086,NA,NA,NA
ENSG00000123728,1.0031617886160427,0.4851024293997252,NA,0.9186963042685986,0.9729405268359054,NA
ENSG00000123737,1.8440770210514295,1.9569695099665938,1.4375378461764643,0.925752885162944,1.3166215987161989,3.077988598189871
ENSG00000123810,0.23530751803776714,0.14256168765443505,0.21797478435235756,0.24431901283920082,0.42897800242702355,NA
ENSG00000123815,0.4644894419169421,0.5763761986438884,0.3610181697150059,0.6535927978770211,1.194708763924604,2.1893674326020847
ENSG00000123836,1.288533057915999,0.39117843083926146,0.6923233606179625,0.7533106825625165,0.7534399020902255,2.1256642919822313
ENSG00000123843,7.046595463952869,NA,NA,0.2218829168381044,NA,NA
ENSG00000123870,NA,0.28509505067377233,0.175247432992649,NA,0.5112203428026764,NA
ENSG00000123908,0.24603735844652302,0.3460907154079272,0.27051778854834946,1.4243421002554482,1.6904471507750538,NA
ENSG00000123933,0.2763228152100807,0.1858568650941027,0.708200803882272,0.23108567965859889,0.2162423957454865,1.6361152201849518
ENSG00000123975,2.1462684042329956,1.0466474807720731,0.7491735934007913,2.9025100091731133,2.2193588503893213,3.552702815235881
ENSG00000123983,1.4646086983503357,0.946329886339132,2.976195621292782,3.4542273973125397,5.003471377274311,4.997690158898828
ENSG00000123989,0.08454675318316843,0.24799073696804882,0.15971585440466368,0.07438262385416704,0.25461995783081665,1.3955833688556367
ENSG00000123992,1.6913704701104948,1.4241537026870112,1.2457071892994744,1.7072599431013409,0.8423343659857755,NA
ENSG00000123999,0.017059260579455563,0.18352857428587238,NA,0.029143301994097467,NA,NA
ENSG00000124006,0.14641287007373754,0.13012675909897167,0.13339546777790992,0.40904364281646044,0.4734740626515004,NA
ENSG00000124019,NA,0.4086798291915832,0.09133074059490977,NA,0.9719844104799175,NA
ENSG00000124074,0.4831070795780029,0.31199856049066405,0.27414679693057054,0.2230893628301572,0.3414345032948482,0.7936016447533287
ENSG00000124092,NA,1.0913087750804316,0.49838019284589463,NA,3.1512698489124373,5.771802360644508
ENSG00000124098,2.7237780217496637,0.5767860504282027,0.7397783053497672,NA,2.73122286987318,NA
ENSG00000124104,0.09582029425161141,0.10323320703163502,NA,0.19475786408900284,NA,NA
ENSG00000124107,28.938047976951456,NA,NA,3.9321058901828096,NA,NA
ENSG00000124120,0.23312800920720614,0.09363028533817469,0.192832655255018,0.3103642141256755,0.3144688119507706,NA
ENSG00000124145,0.8427401164503251,0.1771631162201367,0.23884003325696135,2.016254299824961,NA,NA
ENSG00000124151,2.127056996785288,0.26351590956779425,0.32044383529009635,4.9396751295137475,NA,NA
ENSG00000124155,0.9035750976485677,0.6092309106900802,0.6224940487383969,0.956425340416707,0.5963708542149777,0.9325861095065059
ENSG00000124160,0.46132173367594664,0.26761473876934955,0.14228924226196232,0.4901330854257533,0.6080344100218745,1.7037780059163192
ENSG00000124164,1.5662261748667219,0.544979561887492,0.2474774385136441,1.7069650442913802,1.7601341412003806,1.9539849651948844
ENSG00000124171,0.10415454976923681,0.044671662403789794,0.15384866098388028,0.3512116217578522,0.24877009630006558,0.8450545734452494
ENSG00000124172,0.4046423653392813,0.5984257737666047,2.0367135540358663,0.5090770913007733,2.2853394759038976,1.0080594170125206
ENSG00000124193,0.7755713509210127,0.5716535877480308,0.3707392236923447,0.1508568899553772,0.29139777445253157,1.475880160140395
ENSG00000124198,1.241115438949225,0.28769945725645985,NA,2.681524757673695,1.6285217354975405,NA
ENSG00000124201,0.16253092236545322,0.18232326972667545,0.11100404341397349,0.49913693519154995,0.9027933714567307,1.0277233140935256
ENSG00000124207,3.258243086248363,1.8949537666670446,1.2334986533769714,5.785397296379,6.236146852402322,5.521356476178526
ENSG00000124209,0.6033447054864335,0.12977216122339988,0.19998428675834004,0.7031523669905745,0.7815152788062792,NA
ENSG00000124214,2.0988356985707406,1.0843768630177077,0.3797319204492983,2.5374386095983033,4.745221426076488,3.352725651695357
ENSG00000124216,NA,0.057390868546743905,0.028230950393812983,NA,0.17529695212688215,0.3073418883634161
ENSG00000124217,0.07216264523762471,0.031640903331730884,0.10145188461027634,NA,NA,NA
ENSG00000124222,0.8022333007334177,0.510898539088718,0.35479547786671217,0.8342675791815719,1.5347436686899103,1.0872311155808045
ENSG00000124224,0.422454119213158,0.1787005277437399,0.20831803353090217,NA,1.2743801452727728,NA
ENSG00000124225,0.14325274773592378,NA,NA,NA,NA,NA
ENSG00000124226,0.5344336323037133,0.8062859421547217,1.1534175606537345,0.5803928625956407,1.0445110699347109,3.1177232037102445
ENSG00000124228,1.0409574663399395,1.4335482546489904,1.3237641114216128,1.1465054360459355,2.1452043336790143,6.359752996056076
ENSG00000124249,0.21246063560041767,NA,NA,0.11213181423545616,NA,NA
ENSG00000124257,NA,0.04024504904378731,0.03003171911659475,NA,0.22969289937646276,NA
ENSG00000124275,2.705922874513336,1.0142435770580065,1.087124419804135,1.4246347475262149,1.4461881948591753,3.3762249227745165
ENSG00000124279,0.4476441512801373,0.8708303747386785,0.7905867497923021,0.40188007838924916,0.4145145885348246,1.0721028986432168
ENSG00000124299,3.1837053184768145,NA,1.0213623220787482,NA,NA,NA
ENSG00000124313,0.17537504949712185,NA,0.1567490690217372,0.15263312790031197,NA,NA
ENSG00000124333,6.204398790568193,1.2491355245853515,2.7229335088813174,6.0791872895879955,6.329104051032058,NA
ENSG00000124356,2.4136570966750814,0.7015225256011172,0.48225256212242334,0.9793005759056705,1.0550075221216155,2.3777914665655087
ENSG00000124357,1.5143818885073048,0.2362694171520212,1.226931486880734,0.2786799790002044,0.29774550410184775,2.1478188621905314
ENSG00000124370,0.3201877414491959,0.3059037714055893,0.271529863089481,0.42692161333998063,0.49747866582457995,1.1743417328155417
ENSG00000124383,0.3489522984088664,1.6565838482475757,1.285378873942764,0.5318356637648693,2.7561008475205173,5.128280380483519
ENSG00000124422,0.5315437901499739,0.4041027586125379,0.7535599002215501,1.379165654831753,1.9654579923210003,2.3836110561653623
ENSG00000124459,0.42309312144074407,0.3184789170528401,0.32318247847540466,0.5013702510731297,0.48176741902883025,0.7699873867991269
ENSG00000124466,0.48367496478188426,NA,NA,NA,NA,NA
ENSG00000124486,0.8163628941746286,0.28659340152532764,1.528488905786899,3.3296635551885476,NA,4.440015039780665
ENSG00000124496,0.14889183873448342,NA,NA,NA,NA,NA
ENSG00000124508,0.0715285533644568,0.07900751750169197,0.4879542115535348,NA,0.12129322977372718,0.8803458275536374
ENSG00000124523,0.22184620656011056,0.33492382045986413,0.5238905626337462,0.21773599594311063,1.2702648127071574,NA
ENSG00000124532,0.5707195052335878,0.8581920229668444,1.8498160349385928,0.42483762933213587,0.9418132026974945,2.462408808400634
ENSG00000124535,0.9129272512596294,0.540821460229637,0.6133217959959862,0.4618647690765813,0.5974895776860782,1.6291473890239687
ENSG00000124541,0.754327734199062,0.8514649395563414,1.3127524344238153,2.2367684746785415,2.7968272321769607,6.792861716501191
ENSG00000124549,0.40804722323811815,0.13084996176867317,0.17803180303967184,0.09605273236156286,0.18884911338817367,0.40806084824395894
ENSG00000124562,4.2211095882570335,11.49055112846795,4.954338196902434,6.557000160549272,22.646922264837592,18.227993116087102
ENSG00000124570,4.117051741078554,1.2550771599316475,1.1756273625117488,1.1140404429023656,1.3449969649773976,7.111139413796133
ENSG00000124574,0.13862856108792346,1.9954527720801711,0.22880897088586166,0.3425456290245663,3.107091084504437,NA
ENSG00000124587,0.06734959596575055,0.0894731920333817,0.12661785891394775,0.1108344216740884,0.34418967100032016,1.2561821117977885
ENSG00000124608,0.14136452215252718,0.2625826470934274,0.2842255530905972,0.22588996024597316,0.39580063538392263,0.9588370952907055
ENSG00000124613,NA,0.10735467955270177,0.11778265191837158,NA,0.5200087771969047,0.321459563119428
ENSG00000124641,1.7488766330730943,0.7113211439157431,0.6589221823929985,3.697055833076228,2.3513094579793674,NA
ENSG00000124688,1.134280079615758,0.8701303745999548,1.0117552732696447,0.8538537475013196,0.8302734361765987,1.6516924367465888
ENSG00000124702,1.1687170660553574,1.7083885789472268,3.551126530194165,1.0985218926308142,1.0727557171573026,7.1585641315461785
ENSG00000124733,NA,NA,5.115853200651502,NA,NA,20.329839056440928
ENSG00000124762,1.3792717037853595,0.1562233476036625,0.231899509040061,1.5667412703809422,0.9664199591706444,NA
ENSG00000124766,0.016917827424955404,NA,NA,NA,NA,NA
ENSG00000124767,3.5701906872739504,1.9816269622267557,2.309459800291874,17.17880940747619,10.160339649923836,18.814613796699657
ENSG00000124782,0.051229315656435855,0.1684990279191638,0.45190620197216375,0.3072550574231327,1.157099520711319,5.287103545708688
ENSG00000124784,0.20282653455042207,0.8442318139001357,NA,0.5073101541840664,1.9840243631895058,NA
ENSG00000124786,0.16719176579195438,0.2276436163313255,0.2894937433587993,0.21658766522986764,0.30549356819504186,0.7171562693070166
ENSG00000124787,1.0691571211946993,2.687633927347248,1.372018023221854,2.3666932722846994,NA,3.1115038332322005
ENSG00000124788,0.45906777912778607,0.04897164890539648,NA,NA,NA,NA
ENSG00000124789,1.0285039069591917,0.5505018648994494,0.3104246354999013,2.9871882980833155,3.0830290836706538,2.909595532688845
ENSG00000124795,2.407741158501811,1.6061604290123423,2.7624579855898737,3.519969827142038,8.276223047128948,4.7088787581138405
ENSG00000124802,2.0139700457985326,2.0793690113866012,1.1497725183275533,1.031114798970839,0.9958250842749453,4.586319599236599
ENSG00000124882,NA,0.17835851674227965,0.05997512833147015,NA,NA,NA
ENSG00000124920,NA,0.4251079858312237,0.10104089417336459,NA,0.44083861883220393,NA
ENSG00000124942,0.7123385104768685,0.3426678018465946,1.0043535601319638,7.212968944892514,2.3451865024634078,7.105566629753835
ENSG00000125089,0.04416222242710756,NA,NA,NA,NA,NA
ENSG00000125122,NA,0.04726223327573123,0.030318584656578006,NA,0.1577435966246163,NA
ENSG00000125124,2.4820330663311725,0.4497644478339342,1.296194609886984,1.8745885058167298,NA,NA
ENSG00000125149,0.9277487301937494,0.27589805776842236,0.14706914145345262,1.3771818399688556,1.0606237256963642,0.7314613003817312
ENSG00000125166,0.868813349718894,1.4020459727689536,0.7427620475430532,1.6947616619061554,4.471202402914329,8.060512080291689
ENSG00000125170,1.3556767768409308,1.3013932791181604,0.8988508158901003,1.6371280366594898,NA,NA
ENSG00000125246,NA,NA,0.42331455065034085,0.2914273642688809,0.2136671803063998,NA
ENSG00000125249,1.0037557388050693,0.22248553295953655,0.9305725790866012,2.292239128573101,NA,NA
ENSG00000125257,0.6243967068457039,0.38128224284647794,0.6014356055515976,NA,NA,NA
ENSG00000125319,0.3076662452880878,0.2290382946422858,0.1403674515131022,0.41364660666641623,0.4837724252295127,0.8109062951926186
ENSG00000125347,0.365548654161495,0.11754929076519821,0.15994567699479742,0.45730460835357045,0.3544293456261553,0.6117813511221907
ENSG00000125351,1.385564316623324,1.173847089251582,0.5016329947548906,1.1487210667640118,2.523817746223269,3.0927473399688976
ENSG00000125354,4.427324059390999,1.0591404085362532,0.687800137549775,2.4393547738972416,3.2488313628054826,NA
ENSG00000125356,9.717074583123226,8.798631381873447,16.895592427930325,21.458438158336783,5.3607981103087665,25.604405569767366
ENSG00000125375,0.7342105895969466,1.3197554262626014,0.521694713955538,0.27055683422166543,0.6671008247296315,NA
ENSG00000125388,NA,0.20042855059955877,0.07195550389636073,0.04408710906039464,0.04400683143803057,0.2639585283715701
ENSG00000125434,0.42490109767154544,0.171538089478058,0.049872878871873895,0.27179815011902375,0.15688022311721864,NA
ENSG00000125445,2.3969688152540902,1.665174096303486,3.009621863630598,1.4281715556541648,1.267482518900149,4.262694368792525
ENSG00000125447,0.5280436912635176,NA,0.5005172630719705,0.5918844529669377,NA,4.063115933742468
ENSG00000125449,0.12739180625102275,0.07858811772218811,0.1275627412684104,0.30567651393166345,0.4537012330429376,0.8655852907354782
ENSG00000125450,3.4714018199947363,1.4224460163037012,NA,1.1780283773531848,1.4615219653672005,NA
ENSG00000125454,1.662488358237721,1.2407502349281507,0.42687884553066907,1.4037859588279336,1.2214800811818398,1.5405107434959888
ENSG00000125457,2.3319382236900323,0.3217194436093832,0.22837051871844027,0.7254463487601239,0.3483072911332627,1.851961554323401
ENSG00000125462,NA,0.1137285833325002,0.05281765951621884,NA,0.36265746021591305,NA
ENSG00000125482,0.4122736610743282,0.3787955249775487,0.30883831489143304,0.6968236694246194,1.6729276264357593,NA
ENSG00000125484,0.22003506299718492,0.1476010318715692,0.2165743392133904,0.8868240275151507,0.6302227097565506,1.649917462666292
ENSG00000125485,0.7150256691603931,0.6652115911152997,0.2523128270278284,1.4330452722650577,2.4986280257170796,2.2675158779110176
ENSG00000125503,2.2889396108468074,3.584466662467461,1.4601388969972293,0.418692005554444,0.31318263315461314,1.240342890553307
ENSG00000125505,0.6758171995640718,0.5082619884072996,0.1813309515566074,0.413965649017722,0.4831159974009703,1.2125278474953496
ENSG00000125531,NA,0.12491645789905306,NA,NA,0.10100747538098573,NA
ENSG00000125611,0.12109832480452379,0.8393862575760301,1.2721782076751131,0.2425459017257759,1.4190274151829942,NA
ENSG00000125630,0.8349720015488495,0.6193193149103484,1.0136753458909804,1.4834388471043836,0.8448465526003385,2.3357830804774182
ENSG00000125637,0.025400482874545712,0.4507329749761527,0.5374535831989494,NA,0.7904519955969767,2.738232593809936
ENSG00000125648,0.1606330719752964,0.5836350916073343,0.1377483133557826,NA,1.101206687609541,NA
ENSG00000125650,0.014490324401384352,NA,0.006574444492003537,NA,NA,NA
ENSG00000125651,0.9434812229254943,1.438017771166535,0.9864542608580942,NA,3.3286150618743564,6.474231438286023
ENSG00000125652,NA,1.6369554689713797,NA,NA,0.6986906107038424,NA
ENSG00000125656,1.355184336265395,2.5010029183451947,2.6030701487077343,2.510065722027548,4.450759559673266,2.4579356483899293
ENSG00000125657,0.4383443606342622,0.0863333348372315,0.12299574252107365,1.149491952369125,0.38410326141277806,NA
ENSG00000125676,2.3667503725123225,1.4264429683080087,1.3553904564604033,1.2861767879564656,2.4143336553499375,9.989147652978529
ENSG00000125686,0.9927844443343259,0.36031069137681554,0.18113300080002484,4.60681581351662,3.467997440597646,1.810162430173492
ENSG00000125691,2.1372570076363213,5.277846352688776,4.8469010853224175,2.4725233729017715,3.823310039227887,3.83722228947858
ENSG00000125703,1.0639458162172684,0.7138363222116234,2.199139338318842,1.646281985392304,NA,NA
ENSG00000125726,0.09238958498646638,0.029844210386385985,0.02099763450764546,0.08590481565057255,0.11379275726872201,0.26519703380177595
ENSG00000125731,0.22396941641113502,0.5605933013769852,0.21186692137325308,0.41099392565851595,0.7663927576458195,NA
ENSG00000125733,0.47211460979923414,0.7034292895507117,1.2941862056302895,0.5267732341398963,0.9488601427547785,3.6466498795258575
ENSG00000125740,NA,0.03367912304912732,NA,NA,0.059858886205642906,NA
ENSG00000125743,2.1442326243770657,3.957083022357077,12.727147988922008,6.746421509864698,4.3609070964417365,3.7272106297912675
ENSG00000125744,0.42800630980318555,0.25926608490424424,NA,NA,0.9069005406818308,NA
ENSG00000125746,0.26141580405453696,0.5388652278613372,0.7306233336955922,0.6868091311987788,1.0240636695071264,3.320340227830384
ENSG00000125753,0.2807017754183949,1.156397736088379,0.8053016070833108,1.502926061321462,3.437500380636188,6.780863678201538
ENSG00000125755,1.8129303262549037,0.5404906028810829,0.17914291332780113,1.076607104629101,0.7970507865987742,0.9695290143519344
ENSG00000125772,0.22685341061338812,0.11314301940195855,0.3268831523278783,0.4845584976466436,0.9488543377995604,1.593399818553293
ENSG00000125779,0.38741591199641123,0.36541768375267664,0.6420517735590583,0.5393296898999549,0.738754798148879,3.707973701734739
ENSG00000125787,NA,0.012086835388325789,NA,NA,0.13820567656235258,NA
ENSG00000125798,NA,0.0304422029659165,NA,NA,NA,NA
